task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
KPI8350,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 3 Systems Rough-In Complete,,4/7/2022 17:00,,,,
KPI8360,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 3 Moving Walkway Complete,,5/10/2021 17:00,,,,
KPI8370,Not Started,LINXS-191113-2-Des.4.K,"KPI - Construction - Ped Walkways - PW 3 Startup, Testing & Commissioning Complete",,11/4/2019 08:00,,,,
KPI8420,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - TVC TBIT Ready for Ped Walkway Connection,,1/4/2022 08:00,,,,
KPI8430,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW TBIT Building Envelope Complete,,6/24/2022 17:00,,,,
KPI8440,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW TBIT Systems Rough-In Complete,,4/22/2022 17:00,,,,
KPI8460,Not Started,LINXS-191113-2-Des.4.K,"KPI - Construction - Ped Walkways - PW TBIT Startup, Testing & Commissioning Complete",,11/4/2019 08:00,,,,
KPI8500,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 4.5 Foundations Complete,,9/25/2020 17:00,,,,
KPI8510,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 4.5 Columns Complete,,10/6/2020 17:00,,,,
KPI8520,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - TVC 4.5 Ready for Ped Walkway Connection,,1/4/2022 08:00,,,,
KPI8530,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 4.5 Superstructure Complete,,7/2/2021 17:00,,,,
KPI8540,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 4.5 Building Envelope Complete,,6/10/2022 17:00,,,,
KPI8550,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 4.5 Systems Rough-In Complete,,8/27/2021 17:00,,,,
KPI8560,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 4.5 Moving Walkway Complete,,11/11/2021 17:00,,,,
KPI8570,Not Started,LINXS-191113-2-Des.4.K,"KPI - Construction - Ped Walkways - PW 4.5 Startup, Testing & Commissioning Complete",,11/4/2019 08:00,,,,
KPI8600,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 5.5 Foundations Complete,,9/15/2020 17:00,,,,
KPI8610,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 5.5 Columns Complete,,2/17/2021 17:00,,,,
KPI8620,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - TVC 5.5 Ready for Ped Walkway Connection,,1/4/2022 08:00,,,,
KPI8630,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 5.5 Superstructure Complete,,3/17/2021 17:00,,,,
KPI8640,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 5.5 Building Envelope Complete,,9/15/2021 17:00,,,,
KPI8650,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 5.5 Systems Rough-In Complete,,6/21/2021 17:00,,,,
KPI8660,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 5.5 Moving Walkway Complete,,9/29/2021 17:00,,,,
KPI8670,Not Started,LINXS-191113-2-Des.4.K,"KPI - Construction - Ped Walkways - PW 5.5 Startup, Testing & Commissioning Complete",,11/4/2019 08:00,,,,
KPI8700,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 7 Foundations Complete,,6/29/2020 17:00,,,,
KPI8710,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 7 Columns Complete,,7/14/2020 17:00,,,,
KPI8720,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 7 Superstructure Complete,,4/22/2021 17:00,,,,
KPI8730,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 7 Building Envelope Complete,,1/20/2022 17:00,,,,
KPI8740,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 7 Systems Rough-In Complete,,12/14/2021 17:00,,,,
KPI8750,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - PW 7 Moving Walkway Complete,,7/14/2021 17:00,,,,
KPI8760,Not Started,LINXS-191113-2-Des.4.K,"KPI - Construction - Ped Walkways - PW 7 Startup, Testing & Commissioning Complete",,11/4/2019 08:00,,,,
KPI8800,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Foundations Complete,,12/27/2019 17:00,,,,
KPI8810,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Columns Complete,,11/10/2020 17:00,,,,
KPI8820,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - ITF West Ready for Ped Walkway Connection,,10/21/2020 17:00,,,,
KPI8830,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Superstructure Complete,,1/19/2021 17:00,,,,
KPI8840,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Building Envelope Complete,,5/11/2021 17:00,,,,
KPI8850,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Systems Rough-In Complete,,1/26/2021 17:00,,,,
KPI8860,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Moving Walkway Complete,,4/28/2021 17:00,,,,
KPI8870,Not Started,LINXS-191113-2-Des.4.K,"KPI - Construction - Ped Walkways - ITF West Ped Walkways Startup, Testing & Commissioning Complete",,11/4/2019 08:00,,,,
KPI9000,Not Started,LINXS-191113-2-Des.4.K,KPI - System Integration & Testing - Begin OS System Integration,11/4/2019 08:00,,,,,
KPI9010,Not Started,LINXS-191113-2-Des.4.K,KPI - System Integration & Testing - OS Integration Complete,,11/4/2019 08:00,,,,
KPI9020,Not Started,LINXS-191113-2-Des.4.K,KPI - System Integration & Testing - Begin OS Testing & Commissioning,11/4/2019 08:00,,,,,
KPI9900,Not Started,LINXS-191113-2-Des.4.K,KPI - PSA,,3/30/2023 17:00,,,,
KPI2020,Not Started,LINXS-191113-2-Des.4.K,"KPI - Design - Systems Pkgs Design Complete -  (PDS #1, PDS #2, TPSS #3 & 480KV @ each Station)",,11/4/2019 08:00,,,,
KPI9030,Completed,LINXS-191113-2-Des.4.K,KPI - APM Stations - Basis of Design,,6/28/2019 00:00,,,,
KPI6080,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - Stations - Unprogrammed Space Complete,,11/4/2019 08:00,,,,
KPI6632,Not Started,LINXS-191113-2-Des.4.K,KPI - Construction - MS&F - M&SF Ready to Receive First Vehicle (Orig RAS was Oct 2020),,12/25/2020 17:00,,,,
Sum100,In Progress,LINXS-191113-2-Des.M.S,Design,2/15/2018 08:00,6/17/2020 17:00,,,,
Sum200,In Progress,LINXS-191113-2-Des.M.S,Utility Conflict Relocations,1/9/2019 00:00,5/23/2022 17:00,,,,
Sum500,In Progress,LINXS-191113-2-Des.M.S,Guideway,10/30/2019 08:00,3/4/2022 17:00,,,,
Sum700,Not Started,LINXS-191113-2-Des.M.S,Stations,6/15/2020 08:00,7/21/2022 17:00,,,,
Sum600,Not Started,LINXS-191113-2-Des.M.S,Roadways,2/7/2020 08:00,4/21/2023 17:00,,,,
Sum400,In Progress,LINXS-191113-2-Des.M.S,MSF Building,7/29/2019 00:00,5/28/2021 17:00,,,,
Sum800,Not Started,LINXS-191113-2-Des.M.S,System Integration Testing (SIT),2/25/2022 08:00,3/29/2023 16:00,,,,
Sum300,In Progress,LINXS-191113-2-Des.M.S,Demolition,1/10/2019 08:00,3/4/2020 17:00,,,,
Sum110,In Progress,LINXS-191113-2-Des.M.S,Procurement - Vehicles,6/8/2018 08:00,10/28/2021 17:00,,,,
Sum120,In Progress,LINXS-191113-2-Des.M.S,Procurement - Balance of Equipment,7/3/2018 08:00,6/17/2021 17:00,,,,
Sum710,In Progress,LINXS-191113-2-Des.M.S,WCTA Station,7/16/2018 17:00,7/21/2022 17:00,,,,
Sum720,In Progress,LINXS-191113-2-Des.M.S,CCTA Station,7/16/2018 17:00,3/14/2022 17:00,,,,
Sum730,Not Started,LINXS-191113-2-Des.M.S,ECTA Station,10/1/2020 08:00,2/18/2022 17:00,,,,
Sum740,Not Started,LINXS-191113-2-Des.M.S,WITF Station,6/15/2020 08:00,1/5/2022 17:00,,,,
Sum750,Not Started,LINXS-191113-2-Des.M.S,EITF Station,2/10/2020 08:00,2/23/2022 17:00,,,,
Sum760,Not Started,LINXS-191113-2-Des.M.S,ConRac Station,8/2/2021 08:00,12/14/2021 17:00,,,,
RW1000.10,Completed,LINXS-191113-2-Des.R.1,"ROW Zone 1 - Entire Area Conveyed (April 1, 2018)",,4/1/2018 17:00,,,,
RW1000.20,Completed,LINXS-191113-2-Des.R.1,ROW Zone 1 - Carved Out  Area #1 - Theme Building North Lot (1 July 2018),,7/1/2018 17:00,,,,
RW1000.30,Completed,LINXS-191113-2-Des.R.1,ROW Zone 1 - Carved Out  Area #2 - Administration Building East/TPSS #1 Site  (1 June 2019),,5/31/2019 00:00,,,,
RW2000.10,Completed,LINXS-191113-2-Des.R.2,"ROW Zone 2 - Entire Area Conveyed (July 1, 2019)",,7/1/2019 00:00,,,,
RW2000.20,Completed,LINXS-191113-2-Des.R.2,"ROW Zone 2 - Carved out Area #1 - Delta Reservation Center (April 1, 2018)",,4/1/2018 00:00,,,,
RW2000.30,Completed,LINXS-191113-2-Des.R.2,"ROW Zone 2 - Carved out Area #2 - Delta Flight Training Center (April 1, 2018)",,4/1/2018 00:00,,,,
RW3000.10,Completed,LINXS-191113-2-Des.R.3,"ROW Zone 3 - Entire Area Conveyed (April 1, 2018)",,4/1/2018 17:00,,,,
RW3000.20,Completed,LINXS-191113-2-Des.R.3,ROW Zone 3 -  Carved out Area #1 - Burger King @ 96 th St & Airport (need 6 months written notice prior),,4/23/2018 00:00,,,,
RW3000.30,Completed,LINXS-191113-2-Des.R.3,"ROW Zone 3 -  Carved out Area #2 - Hood Property 96th & D St (November 1, 2018)",,7/30/2018 17:00,,,,
RW4000.10,Completed,LINXS-191113-2-Des.R.4,"ROW Zone 4 - Entire Area Conveyed (July 1, 2019)",,7/1/2019 00:00,,,,
RW4000.20,Completed,LINXS-191113-2-Des.R.4,"ROW Zone 4 - CNG Site  (May 15, 2019)",,6/14/2019 00:00,,,,
TX00100.10,Completed,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - Develop & Submit PDA,6/8/2018 08:00,10/15/2018 17:00,,,,
TX00100.12,Completed,LINXS-191113-2-Des.V.D,Design - Systems APM Cars  - Cars - PDA Review (PDA1),11/14/2018 00:00,11/15/2018 00:00,,,,
TX00100.14,Completed,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - LAWA & Independent Certifier PDA Review,11/15/2018 00:00,11/16/2018 00:00,,,,
TX00100.16,Completed,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - Develop & Submit IDA,11/16/2018 00:00,4/3/2019 08:00,,,,
TX00100.18,Completed,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - IDA Review,5/14/2019 00:00,5/16/2019 00:00,,,,
TX00100.20,Completed,LINXS-191113-2-Des.V.D,Design - Systems APM Cars  - LAWA & Independent Certifier IDA,5/17/2019 00:00,5/17/2019 00:00,,,,
TX00100.22,Completed,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - Issue Procurement Package to Potential Suppliers,2/26/2019 08:00,2/26/2019 17:00,,,,
TX00100.24,In Progress,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - Develop & Submit FDA,5/17/2019 00:00,11/12/2019 17:00,,,,
TX00100.26,Not Started,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - FDA Review,11/13/2019 08:00,11/15/2019 17:00,,,,
TX00100.28,Not Started,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - LAWA & Independent Certifier FDA,11/18/2019 08:00,12/10/2019 17:00,,,,
TX00100.38,Completed,LINXS-191113-2-Des.V.D,Design - Systems APM Cars - Systems - PDA Review (PDA2),12/10/2018 00:00,12/11/2018 00:00,,,,
TX110,Not Started,LINXS-191113-2-Des.V.1,Vehicle - Manufacturing - Final Assembly Unit (CARS),2/26/2020 08:00,3/19/2021 17:00,,,,
TX00110,Not Started,LINXS-191113-2-Des.V.1,Vehicle - Manufacturing - Carbody Production,1/3/2020 08:00,2/25/2021 17:00,,,,
TX140.100,In Progress,LINXS-191113-2-Des.V.1,Vehicle - Manufacturing - Carbody Procurement (ETA 1/2/20 for train production),2/25/2019 08:00,1/2/2020 17:00,,,,
LXPMMM240,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Pre weld inspection for 1st car shell (1/20/20 notify 30 days prior),,1/20/2020 17:00,,,,
LXPMMM260,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Shell manufacturing for 1st car (splicing),1/3/2020 08:00,,,,,
LXPMMM280,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - First article inspection end cap (12/10/19),,1/3/2020 17:00,,,,
LXPMMM300,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - FAI skirts and molded panels (2/4/20 notify 30 days prior),,2/4/2020 17:00,,,,
LXPMMM360,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Material fire/smoke/flammability testing (1/2/20 ),,1/2/2020 17:00,,,,
LXPMMM380,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - HVAC capacity test FAI,,1/7/2020 17:00,,,,
LXPMMM400,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Propulsion braking box FAI (2/11/20),,2/11/2020 17:00,,,,
LXPMMM440,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - First car BOM inspection to start final assembly,,2/27/2020 17:00,,,,
LXPMMM460,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - First car exterior color scheme inspection,,5/13/2020 17:00,,,,
LXPMMM500,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Vehicle water spray test - 1 car test no interior panels,,2/27/2020 17:00,,,,
LXPMMM520,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Vehicle water spray test - last car,,4/1/2021 17:00,,,,
LXPMMM540,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Vehicle static factory test - first car,,5/27/2020 17:00,,,,
LXPMMM560,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Vehicle factory test track  test - first car,,8/7/2020 17:00,,,,
LXPMMM410,Not Started,LINXS-191113-2-Des.V.1,Vehicle Milestone - Bogie FAI,,8/10/2020 17:00,,,,
LXPMMM010,Completed,LINXS-191113-2-Des.V.1,Vehicle Milestone - Final APM 300 Layout Proposed by Pittsburgh,,1/30/2019 00:00,,,,
LXPMMM020,Completed,LINXS-191113-2-Des.V.1,Vehicle Milestone - Final APM 300 Layout Released by Sahagun,,3/13/2019 00:00,,,,
LXPMMM030,Completed,LINXS-191113-2-Des.V.1,Vehicle Milestone - APM 300 Tooling Shipped from Pittsburgh,,6/14/2019 00:00,,,,
LXVHMF1200,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Splicing (3 Jan 20)",1/3/2020 08:00,1/30/2020 17:00,,,,
LXVHMF1210,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Post Splicing (cabin, doors, water test)",1/31/2020 08:00,2/27/2020 17:00,,,,
LXVHMF1220,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 1 - Undercar",2/28/2020 08:00,3/26/2020 17:00,,,,
LXVHMF1230,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 2 - Interior",3/27/2020 08:00,4/23/2020 17:00,,,,
LXVHMF1240,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - QA Inspection STN 2",4/24/2020 08:00,4/27/2020 17:00,,,,
LXVHMF1250,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 3 - Paint and Floor covering",4/28/2020 08:00,5/11/2020 17:00,,,,
LXVHMF1260,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - QA Inspection STN 3",5/12/2020 08:00,5/13/2020 17:00,,,,
LXVHMF1270,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 4 - Static Test 1",5/14/2020 08:00,5/27/2020 17:00,,,,
LXVHMF1280,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 4 - Static Test 2",5/28/2020 08:00,6/10/2020 17:00,,,,
LXVHMF1290,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 5 - Shipment Preparation",6/11/2020 08:00,6/11/2020 17:00,,,,
LXVHMF1300,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Transportation",6/12/2020 08:00,6/25/2020 17:00,,,,
LXVHMF1310,Not Started,LINXS-191113-2-Des.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Arrive for Test",6/26/2020 08:00,6/26/2020 17:00,,,,
LXVHMF1320,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Splicing",1/31/2020 08:00,2/27/2020 17:00,,,,
LXVHMF1330,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Post Splicing (cabin, doors, water test)",2/28/2020 08:00,3/26/2020 17:00,,,,
LXVHMF1340,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 1 - Undercar",3/27/2020 08:00,4/23/2020 17:00,,,,
LXVHMF1350,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 2 - Interior",4/24/2020 08:00,5/21/2020 17:00,,,,
LXVHMF1360,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - QA Inspection STN 2",5/22/2020 08:00,5/25/2020 17:00,,,,
LXVHMF1370,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 3 - Paint and floor covering",5/26/2020 08:00,6/8/2020 17:00,,,,
LXVHMF1380,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - QA Ispection STN 3",6/9/2020 08:00,6/10/2020 17:00,,,,
LXVHMF1390,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 4 - Static Test 1",6/11/2020 08:00,6/24/2020 17:00,,,,
LXVHMF1400,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 4 - Static Test 2",6/25/2020 08:00,7/8/2020 17:00,,,,
LXVHMF1410,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 5 - shipment preparation and loading",7/9/2020 08:00,7/9/2020 17:00,,,,
LXVHMF1420,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Transportation",7/10/2020 08:00,7/23/2020 17:00,,,,
LXVHMF1440,Not Started,LINXS-191113-2-Des.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Arrive for Test",7/24/2020 08:00,7/24/2020 17:00,,,,
LXVHMF1450,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Splicing",2/28/2020 08:00,3/26/2020 17:00,,,,
LXVHMF1460,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Post Splicing (cabin, doors, water test)",3/27/2020 08:00,4/23/2020 17:00,,,,
LXVHMF1470,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 1 - Undercar",4/24/2020 08:00,5/21/2020 17:00,,,,
LXVHMF1480,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 2 - Interior",5/22/2020 08:00,6/18/2020 17:00,,,,
LXVHMF1490,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - QA Inspection STN 2",6/19/2020 08:00,6/22/2020 17:00,,,,
LXVHMF1500,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 3 - Paint and floor covering",6/23/2020 08:00,7/6/2020 17:00,,,,
LXVHMF1510,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - QA Inspection STN3",7/7/2020 08:00,7/8/2020 17:00,,,,
LXVHMF1520,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 4 - Static Test 1",7/9/2020 08:00,7/22/2020 17:00,,,,
LXVHMF1530,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 4 - Static Test 2",7/23/2020 08:00,8/5/2020 17:00,,,,
LXVHMF1540,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 5 - Shipment preparation and loading",8/6/2020 08:00,8/6/2020 17:00,,,,
LXVHMF1550,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Transportation",8/7/2020 08:00,8/20/2020 17:00,,,,
LXVHMF1560,Not Started,LINXS-191113-2-Des.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Arrive for Test",8/21/2020 08:00,8/21/2020 17:00,,,,
LXVHMF1570,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Splicing",3/27/2020 08:00,4/23/2020 17:00,,,,
LXVHMF1580,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Post Splicing (cabin, doors, water test)",4/24/2020 08:00,5/21/2020 17:00,,,,
LXVHMF1590,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 1 - Undercar",5/22/2020 08:00,6/18/2020 17:00,,,,
LXVHMF1600,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 2 - Interior",6/19/2020 08:00,7/16/2020 17:00,,,,
LXVHMF1610,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - QA Inspection STN 2",7/17/2020 08:00,7/20/2020 17:00,,,,
LXVHMF1620,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 3 - Paint and floor covering",7/21/2020 08:00,7/30/2020 17:00,,,,
LXVHMF1630,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - QA Inspection STN 3",7/31/2020 08:00,8/3/2020 17:00,,,,
LXVHMF1640,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 4 - Static Test 1",8/4/2020 08:00,8/17/2020 17:00,,,,
LXVHMF1650,Not Started,LINXS-191113-2-Des.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 4 - Static Test 2",8/18/2020 08:00,8/31/2020 17:00,,,,
