task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
KPI8560,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 4.5 Moving Walkway Complete,,3/25/2021 17:00,,,,
KPI8570,Not Started,LINXS-1908.M.K,"KPI - Construction - Ped Walkways - PW 4.5 Startup, Testing & Commissioning Complete",,10/25/2022 17:00,,,,
KPI8600,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 5.5 Foundations Complete,,7/29/2020 17:00,,,,
KPI8610,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 5.5 Columns Complete,,2/25/2021 17:00,,,,
KPI8620,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - TVC 5.5 Ready for Ped Walkway Connection,,1/4/2022 08:00,,,,
KPI8630,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 5.5 Superstructure Complete,,3/25/2021 17:00,,,,
KPI8640,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 5.5 Building Envelope Complete,,1/12/2021 17:00,,,,
KPI8650,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 5.5 Systems Rough-In Complete,,5/13/2021 17:00,,,,
KPI8660,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 5.5 Moving Walkway Complete,,8/13/2021 17:00,,,,
KPI8670,Not Started,LINXS-1908.M.K,"KPI - Construction - Ped Walkways - PW 5.5 Startup, Testing & Commissioning Complete",,10/25/2022 17:00,,,,
KPI8700,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 7 Foundations Complete,,5/29/2020 17:00,,,,
KPI8710,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 7 Columns Complete,,6/9/2020 17:00,,,,
KPI8720,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 7 Superstructure Complete,,11/10/2020 17:00,,,,
KPI8730,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 7 Building Envelope Complete,,7/15/2021 17:00,,,,
KPI8740,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 7 Systems Rough-In Complete,,6/10/2021 17:00,,,,
KPI8750,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - PW 7 Moving Walkway Complete,,2/24/2021 17:00,,,,
KPI8760,Not Started,LINXS-1908.M.K,"KPI - Construction - Ped Walkways - PW 7 Startup, Testing & Commissioning Complete",,10/25/2022 17:00,,,,
KPI8800,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Foundations Complete,,1/9/2020 17:00,,,,
KPI8810,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Columns Complete,,10/5/2020 17:00,,,,
KPI8820,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - ITF West Ready for Ped Walkway Connection,,12/10/2019 17:00,,,,
KPI8830,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Superstructure Complete,,12/9/2020 17:00,,,,
KPI8840,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Building Envelope Complete,,4/7/2021 17:00,,,,
KPI8850,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Systems Rough-In Complete,,12/16/2020 17:00,,,,
KPI8860,Not Started,LINXS-1908.M.K,KPI - Construction - Ped Walkways - ITF West Ped Walkways Moving Walkway Complete,,3/26/2021 17:00,,,,
KPI8870,Not Started,LINXS-1908.M.K,"KPI - Construction - Ped Walkways - ITF West Ped Walkways Startup, Testing & Commissioning Complete",,10/25/2022 17:00,,,,
KPI9000,Not Started,LINXS-1908.M.K,KPI - System Integration & Testing - Begin OS System Integration,4/19/2022 08:00,,,,,
KPI9010,Not Started,LINXS-1908.M.K,KPI - System Integration & Testing - OS Integration Complete,,4/10/2023 08:00,,,,
KPI9020,Not Started,LINXS-1908.M.K,KPI - System Integration & Testing - Begin OS Testing & Commissioning,4/19/2022 08:00,,,,,
KPI9900,Not Started,LINXS-1908.M.K,KPI - PSA,,4/8/2023 17:00,,,,
KPI2020,Not Started,LINXS-1908.M.K,"KPI - Design - Systems Pkgs Design Complete -  (PDS #1, PDS #2, TPSS #3 & 480KV @ each Station)",,9/20/2019 17:00,,,,
KPI9030,Completed,LINXS-1908.M.K,KPI - APM Stations - Basis of Design,,6/28/2019 00:00,,,,
KPI6080,Not Started,LINXS-1908.M.K,KPI - Construction - Stations - Unprogrammed Space Complete,,5/25/2022 17:00,,,,
KPI6632,Not Started,LINXS-1908.M.K,KPI - Construction - MS&F - M&SF Ready to Receive First Vehicle (Orig RAS was Oct 2020),,3/1/2021 17:00,,,,
Sum100,In Progress,LINXS-1908.M.S,Design,2/15/2018 08:00,5/27/2020 17:00,,,,
Sum200,In Progress,LINXS-1908.M.S,Utility Conflict Relocations,10/15/2018 08:00,11/16/2021 17:00,,,,
Sum500,Not Started,LINXS-1908.M.S,Guideway,10/9/2019 08:00,2/24/2022 17:00,,,,
Sum700,Not Started,LINXS-1908.M.S,Stations,3/20/2020 08:00,5/25/2022 17:00,,,,
Sum600,Not Started,LINXS-1908.M.S,Roadways,4/8/2020 08:00,2/1/2023 17:00,,,,
Sum400,In Progress,LINXS-1908.M.S,MSF Building,7/15/2019 00:00,7/14/2021 17:00,,,,
Sum800,Not Started,LINXS-1908.M.S,System Integration Testing (SIT),4/8/2022 08:00,4/7/2023 17:00,,,,
Sum300,In Progress,LINXS-1908.M.S,Demolition,1/10/2019 08:00,2/12/2020 17:00,,,,
Sum110,In Progress,LINXS-1908.M.S,Procurement - Vehicles,6/8/2018 08:00,10/28/2021 17:00,,,,
Sum120,In Progress,LINXS-1908.M.S,Procurement - Balance of Equipment,7/3/2018 08:00,6/30/2021 17:00,,,,
Sum710,Not Started,LINXS-1908.M.S,WCTA Station,1/6/2021 08:00,5/25/2022 17:00,,,,
Sum720,Not Started,LINXS-1908.M.S,CCTA Station,11/13/2020 08:00,4/22/2022 17:00,,,,
Sum730,Not Started,LINXS-1908.M.S,ECTA Station,9/14/2020 08:00,3/23/2022 17:00,,,,
Sum740,Not Started,LINXS-1908.M.S,WITF Station,7/30/2020 08:00,11/24/2021 17:00,,,,
Sum750,Not Started,LINXS-1908.M.S,EITF Station,11/16/2020 08:00,3/9/2022 17:00,,,,
Sum760,Not Started,LINXS-1908.M.S,ConRac Station,8/2/2021 08:00,1/7/2022 17:00,,,,
RW1000.10,Completed,LINXS-1908.R.1,"ROW Zone 1 - Entire Area Conveyed (April 1, 2018)",,4/1/2018 17:00,,,,
RW1000.20,Completed,LINXS-1908.R.1,ROW Zone 1 - Carved Out  Area #1 - Theme Building North Lot (1 July 2018),,7/1/2018 17:00,,,,
RW1000.30,Completed,LINXS-1908.R.1,ROW Zone 1 - Carved Out  Area #2 - Administration Building East/TPSS #1 Site  (1 June 2019),,5/31/2019 00:00,,,,
RW2000.10,Completed,LINXS-1908.R.2,"ROW Zone 2 - Entire Area Conveyed (July 1, 2019)",,7/1/2019 00:00,,,,
RW2000.20,Completed,LINXS-1908.R.2,"ROW Zone 2 - Carved out Area #1 - Delta Reservation Center (April 1, 2018)",,4/1/2018 00:00,,,,
RW2000.30,Completed,LINXS-1908.R.2,"ROW Zone 2 - Carved out Area #2 - Delta Flight Training Center (April 1, 2018)",,4/1/2018 00:00,,,,
RW3000.10,Completed,LINXS-1908.R.3,"ROW Zone 3 - Entire Area Conveyed (April 1, 2018)",,4/1/2018 17:00,,,,
RW3000.20,Completed,LINXS-1908.R.3,ROW Zone 3 -  Carved out Area #1 - Burger King @ 96 th St & Airport (need 6 months written notice prior),,4/23/2018 00:00,,,,
RW3000.30,Completed,LINXS-1908.R.3,"ROW Zone 3 -  Carved out Area #2 - Hood Property 96th & D St (November 1, 2018)",,7/30/2018 17:00,,,,
RW4000.10,Completed,LINXS-1908.R.4,"ROW Zone 4 - Entire Area Conveyed (July 1, 2019)",,7/1/2019 00:00,,,,
RW4000.20,Completed,LINXS-1908.R.4,"ROW Zone 4 - CNG Site  (May 15, 2019)",,6/14/2019 00:00,,,,
LAX00280,In Progress,LINXS-1908.V,Vehicle Manufacturing & Vehicle Testing - WBS Summary,6/8/2018 08:00,4/7/2022 17:00,,,,
TX00100.10,Completed,LINXS-1908.V.D,Design - Systems APM Cars - Develop & Submit PDA,6/8/2018 08:00,10/15/2018 17:00,,,,
TX00100.12,Completed,LINXS-1908.V.D,Design - Systems APM Cars  - Cars - PDA Review (PDA1),11/14/2018 00:00,11/15/2018 00:00,,,,
TX00100.14,Completed,LINXS-1908.V.D,Design - Systems APM Cars - LAWA & Independent Certifier PDA Review,11/15/2018 00:00,11/16/2018 00:00,,,,
TX00100.16,Completed,LINXS-1908.V.D,Design - Systems APM Cars - Develop & Submit IDA,11/16/2018 00:00,4/3/2019 08:00,,,,
TX00100.18,Completed,LINXS-1908.V.D,Design - Systems APM Cars - IDA Review,5/14/2019 00:00,5/16/2019 00:00,,,,
TX00100.20,Completed,LINXS-1908.V.D,Design - Systems APM Cars  - LAWA & Independent Certifier IDA,5/17/2019 00:00,5/17/2019 00:00,,,,
TX00100.22,Completed,LINXS-1908.V.D,Design - Systems APM Cars - Issue Procurement Package to Potential Suppliers,2/26/2019 08:00,2/26/2019 17:00,,,,
TX00100.24,In Progress,LINXS-1908.V.D,Design - Systems APM Cars - Develop & Submit FDA,5/17/2019 00:00,10/1/2019 17:00,,,,
TX00100.26,Not Started,LINXS-1908.V.D,Design - Systems APM Cars - FDA Review,10/2/2019 08:00,10/4/2019 17:00,,,,
TX00100.28,Not Started,LINXS-1908.V.D,Design - Systems APM Cars - LAWA & Independent Certifier FDA,10/7/2019 08:00,10/25/2019 17:00,,,,
TX00100.38,Completed,LINXS-1908.V.D,Design - Systems APM Cars - Systems - PDA Review (PDA2),12/10/2018 00:00,12/11/2018 00:00,,,,
TX110,Not Started,LINXS-1908.V.1,Vehicle - Manufacturing - Final Assembly Unit (CARS),2/26/2020 08:00,3/24/2021 17:00,,,,
TX00110,Not Started,LINXS-1908.V.1,Vehicle - Manufacturing - Carbody Production,1/3/2020 08:00,3/2/2021 17:00,,,,
TX140.100,In Progress,LINXS-1908.V.1,Vehicle - Manufacturing - Carbody Procurement (ETA 1/2/20 for train production),2/25/2019 08:00,1/2/2020 17:00,,,,
LXPMMM240,Not Started,LINXS-1908.V.1,Vehicle Milestone - Pre weld inspection for 1st car shell,,10/25/2019 17:00,,,,
LXPMMM260,Not Started,LINXS-1908.V.1,Vehicle Milestone - Shell manufacturing for 1st car (splicing),1/3/2020 08:00,,,,,
LXPMMM280,Not Started,LINXS-1908.V.1,Vehicle Milestone - First article inspection end cap,,1/3/2020 17:00,,,,
LXPMMM300,Not Started,LINXS-1908.V.1,Vehicle Milestone - FAI skirts and molded panels,,9/3/2019 08:00,,,,
LXPMMM360,Not Started,LINXS-1908.V.1,Vehicle Milestone - Material fire/smoke/flammability testing,,9/3/2019 08:00,,,,
LXPMMM380,Not Started,LINXS-1908.V.1,Vehicle Milestone - HVAC capacity test FAI,,1/14/2020 17:00,,,,
LXPMMM400,Not Started,LINXS-1908.V.1,Vehicle Milestone - Propulsion braking box FAI,,1/14/2020 17:00,,,,
LXPMMM440,Not Started,LINXS-1908.V.1,Vehicle Milestone - First car BOM inspection to start final assembly,,2/27/2020 17:00,,,,
LXPMMM460,Not Started,LINXS-1908.V.1,Vehicle Milestone - First car exterior color scheme inspection,,5/13/2020 17:00,,,,
LXPMMM500,Not Started,LINXS-1908.V.1,Vehicle Milestone - Vehicle water spray test - 1 car test no interior panels,,2/27/2020 17:00,,,,
LXPMMM520,Not Started,LINXS-1908.V.1,Vehicle Milestone - Vehicle water spray test - last car,,4/1/2021 17:00,,,,
LXPMMM540,Not Started,LINXS-1908.V.1,Vehicle Milestone - Vehicle static factory test - first car,,5/27/2020 17:00,,,,
LXPMMM560,Not Started,LINXS-1908.V.1,Vehicle Milestone - Vehicle factory test track  test - first car,,8/7/2020 17:00,,,,
LXPMMM410,Not Started,LINXS-1908.V.1,Vehicle Milestone - Bogie FAI,,3/18/2020 17:00,,,,
LXPMMM010,Completed,LINXS-1908.V.1,Vehicle Milestone - Final APM 300 Layout Proposed by Pittsburgh,,1/30/2019 00:00,,,,
LXPMMM020,Completed,LINXS-1908.V.1,Vehicle Milestone - Final APM 300 Layout Released by Sahagun,,3/13/2019 00:00,,,,
LXPMMM030,Completed,LINXS-1908.V.1,Vehicle Milestone - APM 300 Tooling Shipped from Pittsburgh,,6/14/2019 00:00,,,,
LXPMMM040,Not Started,LINXS-1908.V.1,Vehicle Milestone - APM 300 Tooling Reviewed by Sahagun (to be deleted),,9/3/2019 08:00,,,,
LXPMMM050,Not Started,LINXS-1908.V.1,Vehicle Milestone - APM 300 Tooling Maintenance as needed,,9/13/2019 17:00,,,,
LXPMMM060,Not Started,LINXS-1908.V.1,Vehicle Milestone - APM 300 Line Implementation,,9/23/2019 17:00,,,,
LXVHMF1200,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Splicing (3 Jan 20)",1/3/2020 08:00,1/30/2020 17:00,,,,
LXVHMF1210,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Post Splicing (cabin, doors, water test)",1/31/2020 08:00,2/27/2020 17:00,,,,
LXVHMF1220,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 1 - Undercar",2/28/2020 08:00,3/26/2020 17:00,,,,
LXVHMF1230,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 2 - Interior",3/27/2020 08:00,4/23/2020 17:00,,,,
LXVHMF1240,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - QA Inspection STN 2",4/24/2020 08:00,4/27/2020 17:00,,,,
LXVHMF1250,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 3 - Paint and Floor covering",4/28/2020 08:00,5/11/2020 17:00,,,,
LXVHMF1260,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - QA Inspection STN 3",5/12/2020 08:00,5/13/2020 17:00,,,,
LXVHMF1270,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 4 - Static Test 1",5/14/2020 08:00,5/27/2020 17:00,,,,
LXVHMF1280,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 4 - Static Test 2",5/28/2020 08:00,6/10/2020 17:00,,,,
LXVHMF1290,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Station 5 - Shipment Preparation",6/11/2020 08:00,6/11/2020 17:00,,,,
LXVHMF1300,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Transportation",6/12/2020 08:00,6/25/2020 17:00,,,,
LXVHMF1310,Not Started,LINXS-1908.V.1.2.1,"Vehicle - Assembly - Train #01, Car 001 - Arrive in Pittsburg",6/26/2020 08:00,6/26/2020 17:00,,,,
LXVHMF1320,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Splicing",1/31/2020 08:00,2/27/2020 17:00,,,,
LXVHMF1330,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Post Splicing (cabin, doors, water test)",2/28/2020 08:00,3/26/2020 17:00,,,,
LXVHMF1340,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 1 - Undercar",3/27/2020 08:00,4/23/2020 17:00,,,,
LXVHMF1350,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 2 - Interior",4/24/2020 08:00,5/21/2020 17:00,,,,
LXVHMF1360,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - QA Inspection STN 2",5/22/2020 08:00,5/25/2020 17:00,,,,
LXVHMF1370,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 3 - Paint and floor covering",5/26/2020 08:00,6/8/2020 17:00,,,,
LXVHMF1380,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - QA Ispection STN 3",6/9/2020 08:00,6/10/2020 17:00,,,,
LXVHMF1390,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 4 - Static Test 1",6/11/2020 08:00,6/24/2020 17:00,,,,
LXVHMF1400,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 4 - Static Test 2",6/25/2020 08:00,7/8/2020 17:00,,,,
LXVHMF1410,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Station 5 - shipment preparation and loading",7/9/2020 08:00,7/9/2020 17:00,,,,
LXVHMF1420,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Transportation",7/10/2020 08:00,7/23/2020 17:00,,,,
LXVHMF1440,Not Started,LINXS-1908.V.1.2.2,"Vehicle - Assembly - Train #01, Car 002 - Arrive in Pittsburg",7/24/2020 08:00,7/24/2020 17:00,,,,
LXVHMF1450,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Splicing",2/28/2020 08:00,3/26/2020 17:00,,,,
LXVHMF1460,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Post Splicing (cabin, doors, water test)",3/27/2020 08:00,4/23/2020 17:00,,,,
LXVHMF1470,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 1 - Undercar",4/24/2020 08:00,5/21/2020 17:00,,,,
LXVHMF1480,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 2 - Interior",5/22/2020 08:00,6/18/2020 17:00,,,,
LXVHMF1490,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - QA Inspection STN 2",6/19/2020 08:00,6/22/2020 17:00,,,,
LXVHMF1500,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 3 - Paint and floor covering",6/23/2020 08:00,7/6/2020 17:00,,,,
LXVHMF1510,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - QA Inspection STN3",7/7/2020 08:00,7/8/2020 17:00,,,,
LXVHMF1520,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 4 - Static Test 1",7/9/2020 08:00,7/22/2020 17:00,,,,
LXVHMF1530,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 4 - Static Test 2",7/23/2020 08:00,8/5/2020 17:00,,,,
LXVHMF1540,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Station 5 - Shipment preparation and loading",8/6/2020 08:00,8/6/2020 17:00,,,,
LXVHMF1550,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Transportation",8/7/2020 08:00,8/20/2020 17:00,,,,
LXVHMF1560,Not Started,LINXS-1908.V.1.2.3,"Vehicle - Assembly - Train #01, Car 003 - Arrive in Pittsburg",8/21/2020 08:00,8/21/2020 17:00,,,,
LXVHMF1570,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Splicing",3/27/2020 08:00,4/23/2020 17:00,,,,
LXVHMF1580,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Post Splicing (cabin, doors, water test)",4/24/2020 08:00,5/21/2020 17:00,,,,
LXVHMF1590,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 1 - Undercar",5/22/2020 08:00,6/18/2020 17:00,,,,
LXVHMF1600,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 2 - Interior",6/19/2020 08:00,7/16/2020 17:00,,,,
LXVHMF1610,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - QA Inspection STN 2",7/17/2020 08:00,7/20/2020 17:00,,,,
LXVHMF1620,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 3 - Paint and floor covering",7/21/2020 08:00,7/30/2020 17:00,,,,
LXVHMF1630,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - QA Inspection STN 3",7/31/2020 08:00,8/3/2020 17:00,,,,
LXVHMF1640,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 4 - Static Test 1",8/4/2020 08:00,8/17/2020 17:00,,,,
LXVHMF1650,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 4 - Static Test 2",8/18/2020 08:00,8/31/2020 17:00,,,,
LXVHMF1660,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Station 5 - Shipment preparation and loading",9/1/2020 08:00,9/1/2020 17:00,,,,
LXVHMF1670,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 - Transportation",9/2/2020 08:00,9/15/2020 17:00,,,,
LXVHMF1680,Not Started,LINXS-1908.V.1.2.4,"Vehicle - Assembly - Train #01, Car 004 -Arrive in Pittsburg",9/16/2020 08:00,9/16/2020 17:00,,,,
LXVHMF1690,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #02, Car 005 - Manufacture to Arrive in Pittsburg",4/24/2020 08:00,10/15/2020 17:00,,,,
LXVHMF1810,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #02, Car 006 - Manufacture to Arrive in Pittsburg",5/22/2020 08:00,10/23/2020 17:00,,,,
LXVHMF1930,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #02, Car 007 - Manufacture to Arrive in Pittsburg",6/5/2020 08:00,10/29/2020 17:00,,,,
LXVHMF2050,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #02, Car 008 - Manufacture to Arrive in Pittsburg",6/19/2020 08:00,11/12/2020 17:00,,,,
LXVHMF2170,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #03, Car 009 - Manufacture to Arrive in Pittsburg",7/3/2020 08:00,11/24/2020 17:00,,,,
LXVHMF2290,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #03, Car 010 - Manufacture to Arrive in Pittsburg",7/17/2020 08:00,12/1/2020 17:00,,,,
LXVHMF2410,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #03, Car 011 - Manufacture to Arrive in Pittsburg",7/31/2020 08:00,12/3/2020 17:00,,,,
LXVHMF2530,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #03, Car 012 - Manufacture to Arrive in Pittsburg",8/7/2020 08:00,12/9/2020 17:00,,,,
LXVHMF2650,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #04, Car 013 - Manufacture to Arrive in Pittsburg",8/14/2020 08:00,12/16/2020 17:00,,,,
LXVHMF2770,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #04, Car 014 - Manufacture to Arrive in Pittsburg",8/21/2020 08:00,12/21/2020 17:00,,,,
LXVHMF2890,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #04, Car 015 - Manufacture to Arrive in Pittsburg",8/28/2020 08:00,12/28/2020 17:00,,,,
LXVHMF3010,Not Started,LINXS-1908.V.1.5,"Vehicle - Assembly - Train #04, Car 016 - Manufacture to Arrive in Pittsburg",9/4/2020 08:00,1/4/2021 17:00,,,,
