task_code,status_code,wbs_id,target_drtn_hr_cnt,task_name,wbs_name,wbs_path,user_field_833,delete_record_flag,
KPI8170,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Construction - Ped Walkways - PW 1.5 Startup, Testing & Commissioning Complete",Key Performance Indicators (KPI),4.K,,,
KPI8200,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 2.5 Foundations Complete,Key Performance Indicators (KPI),4.K,,,
KPI8210,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 2.5 Columns Complete,Key Performance Indicators (KPI),4.K,,,
KPI8220,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - TVC 2.5 Ready for Ped Walkway Connection,Key Performance Indicators (KPI),4.K,,,
KPI8230,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 2.5 Superstructure Complete,Key Performance Indicators (KPI),4.K,,,
KPI8240,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 2.5 Building Envelope Complete,Key Performance Indicators (KPI),4.K,,,
KPI8250,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 2.5 Systems Rough-In Complete,Key Performance Indicators (KPI),4.K,,,
KPI8260,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 2.5 Moving Walkway Complete,Key Performance Indicators (KPI),4.K,,,
KPI8270,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Construction - Ped Walkways - PW 2.5 Startup, Testing & Commissioning Complete",Key Performance Indicators (KPI),4.K,,,
KPI8300,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 3 Foundations Complete,Key Performance Indicators (KPI),4.K,,,
KPI8310,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 3 Columns Complete,Key Performance Indicators (KPI),4.K,,,
KPI8320,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - TVC 3.0 Ready for Ped Walkway Connection,Key Performance Indicators (KPI),4.K,,,
KPI8330,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 3 Superstructure Complete,Key Performance Indicators (KPI),4.K,,,
KPI8340,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 3 Building Envelope Complete,Key Performance Indicators (KPI),4.K,,,
KPI8350,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 3 Systems Rough-In Complete,Key Performance Indicators (KPI),4.K,,,
KPI8360,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 3 Moving Walkway Complete,Key Performance Indicators (KPI),4.K,,,
KPI8370,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Construction - Ped Walkways - PW 3 Startup, Testing & Commissioning Complete",Key Performance Indicators (KPI),4.K,,,
KPI8420,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - TVC TBIT Ready for Ped Walkway Connection,Key Performance Indicators (KPI),4.K,,,
KPI8430,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW TBIT Building Envelope Complete,Key Performance Indicators (KPI),4.K,,,
KPI8440,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW TBIT Systems Rough-In Complete,Key Performance Indicators (KPI),4.K,,,
KPI8460,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Construction - Ped Walkways - PW TBIT Startup, Testing & Commissioning Complete",Key Performance Indicators (KPI),4.K,,,
KPI8500,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 4.5 Foundations Complete,Key Performance Indicators (KPI),4.K,,,
KPI8510,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 4.5 Columns Complete,Key Performance Indicators (KPI),4.K,,,
KPI8520,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - TVC 4.5 Ready for Ped Walkway Connection,Key Performance Indicators (KPI),4.K,,,
KPI8530,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 4.5 Superstructure Complete,Key Performance Indicators (KPI),4.K,,,
KPI8540,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 4.5 Building Envelope Complete,Key Performance Indicators (KPI),4.K,,,
KPI8550,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 4.5 Systems Rough-In Complete,Key Performance Indicators (KPI),4.K,,,
KPI8560,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 4.5 Moving Walkway Complete,Key Performance Indicators (KPI),4.K,,,
KPI8570,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Construction - Ped Walkways - PW 4.5 Startup, Testing & Commissioning Complete",Key Performance Indicators (KPI),4.K,,,
KPI8600,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 5.5 Foundations Complete,Key Performance Indicators (KPI),4.K,,,
KPI8610,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 5.5 Columns Complete,Key Performance Indicators (KPI),4.K,,,
KPI8620,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - TVC 5.5 Ready for Ped Walkway Connection,Key Performance Indicators (KPI),4.K,,,
KPI8630,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 5.5 Superstructure Complete,Key Performance Indicators (KPI),4.K,,,
KPI8640,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 5.5 Building Envelope Complete,Key Performance Indicators (KPI),4.K,,,
KPI8650,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 5.5 Systems Rough-In Complete,Key Performance Indicators (KPI),4.K,,,
KPI8660,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 5.5 Moving Walkway Complete,Key Performance Indicators (KPI),4.K,,,
KPI8670,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Construction - Ped Walkways - PW 5.5 Startup, Testing & Commissioning Complete",Key Performance Indicators (KPI),4.K,,,
KPI8700,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 7 Foundations Complete,Key Performance Indicators (KPI),4.K,,,
KPI8710,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 7 Columns Complete,Key Performance Indicators (KPI),4.K,,,
KPI8720,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 7 Superstructure Complete,Key Performance Indicators (KPI),4.K,,,
KPI8730,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 7 Building Envelope Complete,Key Performance Indicators (KPI),4.K,,,
KPI8740,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 7 Systems Rough-In Complete,Key Performance Indicators (KPI),4.K,,,
KPI8750,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - PW 7 Moving Walkway Complete,Key Performance Indicators (KPI),4.K,,,
KPI8760,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Construction - Ped Walkways - PW 7 Startup, Testing & Commissioning Complete",Key Performance Indicators (KPI),4.K,,,
KPI8800,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - ITF West Ped Walkways Foundations Complete,Key Performance Indicators (KPI),4.K,,,
KPI8810,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - ITF West Ped Walkways Columns Complete,Key Performance Indicators (KPI),4.K,,,
KPI8820,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - ITF West Ready for Ped Walkway Connection,Key Performance Indicators (KPI),4.K,,,
KPI8830,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - ITF West Ped Walkways Superstructure Complete,Key Performance Indicators (KPI),4.K,,,
KPI8840,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - ITF West Ped Walkways Building Envelope Complete,Key Performance Indicators (KPI),4.K,,,
KPI8850,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - ITF West Ped Walkways Systems Rough-In Complete,Key Performance Indicators (KPI),4.K,,,
KPI8860,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Ped Walkways - ITF West Ped Walkways Moving Walkway Complete,Key Performance Indicators (KPI),4.K,,,
KPI8870,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Construction - Ped Walkways - ITF West Ped Walkways Startup, Testing & Commissioning Complete",Key Performance Indicators (KPI),4.K,,,
KPI9000,Not Started,LINXS-Current-2-Des.4.K,0,KPI - System Integration & Testing - Begin OS System Integration,Key Performance Indicators (KPI),4.K,,,
KPI9010,Not Started,LINXS-Current-2-Des.4.K,0,KPI - System Integration & Testing - OS Integration Complete,Key Performance Indicators (KPI),4.K,,,
KPI9020,Not Started,LINXS-Current-2-Des.4.K,0,KPI - System Integration & Testing - Begin OS Testing & Commissioning,Key Performance Indicators (KPI),4.K,,,
KPI9900,Not Started,LINXS-Current-2-Des.4.K,0,KPI - PSA,Key Performance Indicators (KPI),4.K,,,
KPI2020,Not Started,LINXS-Current-2-Des.4.K,0,"KPI - Design - Systems Pkgs Design Complete -  (PDS #1, PDS #2, TPSS #3 & 480KV @ each Station)",Key Performance Indicators (KPI),4.K,,,
KPI9030,Completed,LINXS-Current-2-Des.4.K,0,KPI - APM Stations - Basis of Design,Key Performance Indicators (KPI),4.K,,,
KPI6080,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - Stations - Unprogrammed Space Complete,Key Performance Indicators (KPI),4.K,,,
KPI6632,Not Started,LINXS-Current-2-Des.4.K,0,KPI - Construction - MS&F - M&SF Ready to Receive First Vehicle (Orig RAS was Oct 2020),Key Performance Indicators (KPI),4.K,,,
Sum100,In Progress,LINXS-Current-2-Des.M.S,557,Design,APM Master Summary Schedule,M.S,,,
Sum200,In Progress,LINXS-Current-2-Des.M.S,328,Utility Conflict Relocations,APM Master Summary Schedule,M.S,,,
Sum500,In Progress,LINXS-Current-2-Des.M.S,664,Guideway,APM Master Summary Schedule,M.S,,,
Sum700,Not Started,LINXS-Current-2-Des.M.S,468,Stations,APM Master Summary Schedule,M.S,,,
Sum600,Not Started,LINXS-Current-2-Des.M.S,834,Roadways,APM Master Summary Schedule,M.S,,,
Sum400,In Progress,LINXS-Current-2-Des.M.S,475,MSF Building,APM Master Summary Schedule,M.S,,,
Sum800,Not Started,LINXS-Current-2-Des.M.S,295,System Integration Testing (SIT),APM Master Summary Schedule,M.S,,,
Sum300,In Progress,LINXS-Current-2-Des.M.S,192,Demolition,APM Master Summary Schedule,M.S,,,
Sum110,In Progress,LINXS-Current-2-Des.M.S,848,Procurement - Vehicles,APM Master Summary Schedule,M.S,,,
Sum120,In Progress,LINXS-Current-2-Des.M.S,659,Procurement - Balance of Equipment,APM Master Summary Schedule,M.S,,,
Sum710,Not Started,LINXS-Current-2-Des.M.S,665,WCTA Station,APM Master Summary Schedule,M.S,,,
Sum720,Not Started,LINXS-Current-2-Des.M.S,621,CCTA Station,APM Master Summary Schedule,M.S,,,
Sum730,Not Started,LINXS-Current-2-Des.M.S,357,ECTA Station,APM Master Summary Schedule,M.S,,,
Sum740,Not Started,LINXS-Current-2-Des.M.S,354,WITF Station,APM Master Summary Schedule,M.S,,,
Sum750,Not Started,LINXS-Current-2-Des.M.S,505,EITF Station,APM Master Summary Schedule,M.S,,,
Sum760,Not Started,LINXS-Current-2-Des.M.S,94,ConRac Station,APM Master Summary Schedule,M.S,,,
RW1000.10,Completed,LINXS-Current-2-Des.R.1,0,"ROW Zone 1 - Entire Area Conveyed (April 1, 2018)",ROW Zone  1,R.1,,,
RW1000.20,Completed,LINXS-Current-2-Des.R.1,0,ROW Zone 1 - Carved Out  Area #1 - Theme Building North Lot (1 July 2018),ROW Zone  1,R.1,,,
RW1000.30,Completed,LINXS-Current-2-Des.R.1,0,ROW Zone 1 - Carved Out  Area #2 - Administration Building East/TPSS #1 Site  (1 June 2019),ROW Zone  1,R.1,,,
RW2000.10,Completed,LINXS-Current-2-Des.R.2,0,"ROW Zone 2 - Entire Area Conveyed (July 1, 2019)",ROW Zone  2,R.2,,,
RW2000.20,Completed,LINXS-Current-2-Des.R.2,0,"ROW Zone 2 - Carved out Area #1 - Delta Reservation Center (April 1, 2018)",ROW Zone  2,R.2,,,
RW2000.30,Completed,LINXS-Current-2-Des.R.2,0,"ROW Zone 2 - Carved out Area #2 - Delta Flight Training Center (April 1, 2018)",ROW Zone  2,R.2,,,
RW3000.10,Completed,LINXS-Current-2-Des.R.3,0,"ROW Zone 3 - Entire Area Conveyed (April 1, 2018)",ROW Zone  3,R.3,,,
RW3000.20,Completed,LINXS-Current-2-Des.R.3,0,ROW Zone 3 -  Carved out Area #1 - Burger King @ 96 th St & Airport (need 6 months written notice prior),ROW Zone  3,R.3,,,
RW3000.30,Completed,LINXS-Current-2-Des.R.3,0,"ROW Zone 3 -  Carved out Area #2 - Hood Property 96th & D St (November 1, 2018)",ROW Zone  3,R.3,,,
RW4000.10,Completed,LINXS-Current-2-Des.R.4,0,"ROW Zone 4 - Entire Area Conveyed (July 1, 2019)",ROW Zone  4,R.4,,,
RW4000.20,Completed,LINXS-Current-2-Des.R.4,0,"ROW Zone 4 - CNG Site  (May 15, 2019)",ROW Zone  4,R.4,,,
LAX00280,In Progress,LINXS-Current-2-Des.V,947,Vehicle Manufacturing & Vehicle Testing - WBS Summary,VEHICLE,V,,,
TX00100.10,Completed,LINXS-Current-2-Des.V.D,111,Design - Systems APM Cars - Develop & Submit PDA,Design - Systems Guideway Cars,V.D,,,
TX00100.12,Completed,LINXS-Current-2-Des.V.D,2,Design - Systems APM Cars  - Cars - PDA Review (PDA1),Design - Systems Guideway Cars,V.D,,,
TX00100.14,Completed,LINXS-Current-2-Des.V.D,15,Design - Systems APM Cars - LAWA & Independent Certifier PDA Review,Design - Systems Guideway Cars,V.D,,,
TX00100.16,Completed,LINXS-Current-2-Des.V.D,61,Design - Systems APM Cars - Develop & Submit IDA,Design - Systems Guideway Cars,V.D,,,
TX00100.18,Completed,LINXS-Current-2-Des.V.D,3,Design - Systems APM Cars - IDA Review,Design - Systems Guideway Cars,V.D,,,
TX00100.20,Completed,LINXS-Current-2-Des.V.D,0,Design - Systems APM Cars  - LAWA & Independent Certifier IDA,Design - Systems Guideway Cars,V.D,,,
TX00100.22,Completed,LINXS-Current-2-Des.V.D,1,Design - Systems APM Cars - Issue Procurement Package to Potential Suppliers,Design - Systems Guideway Cars,V.D,,,
TX00100.24,In Progress,LINXS-Current-2-Des.V.D,23,Design - Systems APM Cars - Develop & Submit FDA,Design - Systems Guideway Cars,V.D,,,
TX00100.26,Not Started,LINXS-Current-2-Des.V.D,3,Design - Systems APM Cars - FDA Review,Design - Systems Guideway Cars,V.D,,,
TX00100.28,Not Started,LINXS-Current-2-Des.V.D,15,Design - Systems APM Cars - LAWA & Independent Certifier FDA,Design - Systems Guideway Cars,V.D,,,
TX00100.38,Completed,LINXS-Current-2-Des.V.D,20,Design - Systems APM Cars - Systems - PDA Review (PDA2),Design - Systems Guideway Cars,V.D,,,
TX110,Not Started,LINXS-Current-2-Des.V.1,270,Vehicle - Manufacturing - Final Assembly Unit (CARS),Vehicle Manufacturing,V.1,,,
TX00110,Not Started,LINXS-Current-2-Des.V.1,292,Vehicle - Manufacturing - Carbody Production,Vehicle Manufacturing,V.1,,,
TX140.100,In Progress,LINXS-Current-2-Des.V.1,207,Vehicle - Manufacturing - Carbody Procurement (ETA 1/2/20 for train production),Vehicle Manufacturing,V.1,,,
LXPMMM240,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Pre weld inspection for 1st car shell,Vehicle Manufacturing,V.1,,,
LXPMMM260,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Shell manufacturing for 1st car (splicing),Vehicle Manufacturing,V.1,,,
LXPMMM280,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - First article inspection end cap,Vehicle Manufacturing,V.1,,,
LXPMMM300,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - FAI skirts and molded panels,Vehicle Manufacturing,V.1,,,
LXPMMM360,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Material fire/smoke/flammability testing,Vehicle Manufacturing,V.1,,,
LXPMMM380,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - HVAC capacity test FAI,Vehicle Manufacturing,V.1,,,
LXPMMM400,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Propulsion braking box FAI,Vehicle Manufacturing,V.1,,,
LXPMMM440,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - First car BOM inspection to start final assembly,Vehicle Manufacturing,V.1,,,
LXPMMM460,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - First car exterior color scheme inspection,Vehicle Manufacturing,V.1,,,
LXPMMM500,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Vehicle water spray test - 1 car test no interior panels,Vehicle Manufacturing,V.1,,,
LXPMMM520,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Vehicle water spray test - last car,Vehicle Manufacturing,V.1,,,
LXPMMM540,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Vehicle static factory test - first car,Vehicle Manufacturing,V.1,,,
LXPMMM560,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Vehicle factory test track  test - first car,Vehicle Manufacturing,V.1,,,
LXPMMM410,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Bogie FAI,Vehicle Manufacturing,V.1,,,
LXPMMM010,Completed,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Final APM 300 Layout Proposed by Pittsburgh,Vehicle Manufacturing,V.1,,,
LXPMMM020,Completed,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - Final APM 300 Layout Released by Sahagun,Vehicle Manufacturing,V.1,,,
LXPMMM030,Completed,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - APM 300 Tooling Shipped from Pittsburgh,Vehicle Manufacturing,V.1,,,
LXPMMM040,Completed,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - APM 300 Tooling Reviewed by Sahagun (to be deleted),Vehicle Manufacturing,V.1,,,
LXPMMM050,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - APM 300 Tooling Maintenance as needed (TB Deleted),Vehicle Manufacturing,V.1,,,
LXPMMM060,Not Started,LINXS-Current-2-Des.V.1,0,Vehicle Milestone - APM 300 Line Implementation (TB deleted),Vehicle Manufacturing,V.1,,,
LXVHMF1200,Not Started,LINXS-Current-2-Des.V.1.2.1,20,"Vehicle - Assembly - Train #01, Car 001 - Splicing (3 Jan 20)",Vehicle Manufacturing Car #01,V.1.2.1,,,
LXVHMF1210,Not Started,LINXS-Current-2-Des.V.1.2.1,20,"Vehicle - Assembly - Train #01, Car 001 - Post Splicing (cabin, doors, water test)",Vehicle Manufacturing Car #01,V.1.2.1,,,
LXVHMF1220,Not Started,LINXS-Current-2-Des.V.1.2.1,20,"Vehicle - Assembly - Train #01, Car 001 - Station 1 - Undercar",Vehicle Manufacturing Car #01,V.1.2.1,,,
LXVHMF1230,Not Started,LINXS-Current-2-Des.V.1.2.1,20,"Vehicle - Assembly - Train #01, Car 001 - Station 2 - Interior",Vehicle Manufacturing Car #01,V.1.2.1,,,
LXVHMF1240,Not Started,LINXS-Current-2-Des.V.1.2.1,2,"Vehicle - Assembly - Train #01, Car 001 - QA Inspection STN 2",Vehicle Manufacturing Car #01,V.1.2.1,,,
LXVHMF1250,Not Started,LINXS-Current-2-Des.V.1.2.1,10,"Vehicle - Assembly - Train #01, Car 001 - Station 3 - Paint and Floor covering",Vehicle Manufacturing Car #01,V.1.2.1,,,
LXVHMF1260,Not Started,LINXS-Current-2-Des.V.1.2.1,2,"Vehicle - Assembly - Train #01, Car 001 - QA Inspection STN 3",Vehicle Manufacturing Car #01,V.1.2.1,,,
